"source","dest","action","shDest","verified"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\task_wrappers\format_black.ps1","novapolis-dev\archive\scripts.ps1-scripts\format_black_C02566C6.ps1","MOVED","C02566C6F0FE117CC3FDE23257A998A99D9A32CA2139B612476D98AF9A774AB1","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\task_wrappers\lint_ruff.ps1","novapolis-dev\archive\scripts.ps1-scripts\lint_ruff_60FF0970.ps1","MOVED","60FF09708FFFC8690C7DBE2D6837226B736E9E3987E8F1BA5F9D783A2517FBAF","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\task_wrappers\pytest_q.ps1","novapolis-dev\archive\scripts.ps1-scripts\pytest_q_74761746.ps1","MOVED","747617463149758FEACBED05E232EEB1FE2573266A73E71A97504019E3075648","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\scan_links\results\2025-11-11-23","novapolis-dev\archive\docs\others\2025-11-11-23","MOVED","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\scripts\snapshot_gate.ps1","novapolis-dev\archive\scripts.ps1-scripts\snapshot_gate_40FBC1E1.ps1","MOVED","40FBC1E1FB1557667420CB794F06C961D2144BE1EB390F3B9F13716051380B6F","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\scripts\snapshot_write_lock.ps1","novapolis-dev\archive\scripts.ps1-scripts\snapshot_write_lock_901913A4.ps1","MOVED","901913A477ED08550957E2137E56810B53F79D5BA27CA864064DC73039544198","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\scripts\.ps1-scripts\snapshot_gate.ps1","novapolis-dev\archive\scripts.ps1-scripts\snapshot_gate_40FBC1E1.ps1","MOVED","40FBC1E1FB1557667420CB794F06C961D2144BE1EB390F3B9F13716051380B6F","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\scripts\.ps1-scripts\snapshot_gate.ps1.metadata.md","novapolis-dev\archive\docs\others\snapshot_gate.ps1.metadata.md","MOVED","FC7C6DBBFA5954E5140F0DF4F003A0DEDDBBC74B2F8ED1E5E1435E4ACC8E878B","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\scripts\.ps1-scripts\snapshot_write_lock.ps1","novapolis-dev\archive\scripts.ps1-scripts\snapshot_write_lock_901913A4.ps1","MOVED","901913A477ED08550957E2137E56810B53F79D5BA27CA864064DC73039544198","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\scripts\.ps1-scripts\snapshot_write_lock.ps1.metadata.md","novapolis-dev\archive\docs\others\snapshot_write_lock.ps1.metadata.md","MOVED","012537BD7514A0AF598F42120D584E24296FC6DB92DA47EC7D0F6382BCBA7EF9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\scripts_archives_20251114_2155\run_pytest_coverage.ps1","novapolis-dev\archive\scripts.ps1-scripts\run_pytest_coverage_A70DCB1C.ps1","MOVED","A70DCB1CF7C7705C6ECD1DCACACD5B75E2B7F88FD87BF357ED0885E85A5D89E0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\scripts_archives_20251114_2155\run_pytest_coverage.ps1.metadata.md","novapolis-dev\archive\docs\others\run_pytest_coverage.ps1.metadata.md","MOVED","9E9BEEF2DACE48890E20ABCC174A74FC5A48178613F40C2DF7FBB89533B8B6BD","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\scripts_archives_20251114_2235\with_lock.ps1","novapolis-dev\archive\scripts.ps1-scripts\with_lock_A587DE74.ps1","MOVED","A587DE749E5F5AA83A1DBF288C46F9E9F60A585024039E401EE6B16C2D909A0D","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\scripts_archives_20251114_2235\with_lock.ps1.metadata.md","novapolis-dev\archive\docs\others\with_lock.ps1.metadata.md","MOVED","5B2D863C99BB042F6AAFCB7E176B2AE29F1906F3D06FC1525E3D7B3BE898FA5E","True"
